entry,school,category,castUI,dispel,mechanic,attributes,attributesEx,attributesEx2,attributesEx3,attributesEx4,stances,stancesNot,targets,targetCreatureType,requiresSpellFocus,casterAuraState,targetAuraState,castingTimeIndex,recoveryTime,categoryRecoveryTime,interruptFlags,auraInterruptFlags,channelInterruptFlags,procFlags,procChance,procCharges,maxLevel,baseLevel,spellLevel,durationIndex,powerType,manaCost,manCostPerLevel,manaPerSecond,manaPerSecondPerLevel,rangeIndex,speed,modelNextSpell,stackAmount,totem1,totem2,reagent1,reagent2,reagent3,reagent4,reagent5,reagent6,reagent7,reagent8,reagentCount1,reagentCount2,reagentCount3,reagentCount4,reagentCount5,reagentCount6,reagentCount7,reagentCount8,equippedItemClass,equippedItemSubClassMask,equippedItemInventoryTypeMask,effect1,effect2,effect3,effectDieSides1,effectDieSides2,effectDieSides3,effectBaseDice1,effectBaseDice2,effectBaseDice3,effectDicePerLevel1,effectDicePerLevel2,effectDicePerLevel3,effectRealPointsPerLevel1,effectRealPointsPerLevel2,effectRealPointsPerLevel3,effectBasePoints1,effectBasePoints2,effectBasePoints3,effectBonusCoefficient1,effectBonusCoefficient2,effectBonusCoefficient3,effectMechanic1,effectMechanic2,effectMechanic3,effectImplicitTargetA1,effectImplicitTargetA2,effectImplicitTargetA3,effectImplicitTargetB1,effectImplicitTargetB2,effectImplicitTargetB3,effectRadiusIndex1,effectRadiusIndex2,effectRadiusIndex3,effectApplyAuraName1,effectApplyAuraName2,effectApplyAuraName3,effectAmplitude1,effectAmplitude2,effectAmplitude3,effectMultipleValue1,effectMultipleValue2,effectMultipleValue3,effectChainTarget1,effectChainTarget2,effectChainTarget3,effectItemType1,effectItemType2,effectItemType3,effectMiscValue1,effectMiscValue2,effectMiscValue3,effectTriggerSpell1,effectTriggerSpell2,effectTriggerSpell3,effectPointsPerComboPoint1,effectPointsPerComboPoint2,effectPointsPerComboPoint3,spellVisual1,spellVisual2,spellIconId,activeIconId,spellPriority,name,nameFlags,nameSubtext,nameSubtextFlags,description,descriptionFlags,auraDescription,auraDescriptionFlags,manaCostPercentage,startRecoveryCategory,startRecoveryTime,minTargetLevel,maxTargetLevel,spellFamilyName,spellFamilyFlags,maxAffectedTargets,dmgClass,preventionType,stanceBarOrder,dmgMultiplier1,dmgMultiplier2,dmgMultiplier3,minFactionId,minReputation,requiredAuraVision,customFlags
58165,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65536,100,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58166,0,0,0,0,0,0,0,1,0,0,Stag's Edict Passive,16712190,,16712190,Your harmful direct spell damage increases your spell critical strike chance by $58166s1% until your next spell critical strike.,16712190,,16712190,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0
58166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65536,100,1,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,2363,0,0,Stag's Edict,16712190,,16712190,,16712190,Increases critical strike chance with spells by $s1%.,16712190,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0
58167,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65536,100,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58168,0,0,0,0,0,0,0,1,0,0,Cervid Rejuvenation Passive,16712190,,16712190,Your harmful spell critical strikes have a chance to restore $s1% of your base mana and health.,16712190,,16712190,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0
58168,0,0,0,0,0,0,0,536870912,570621952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,10,30,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,2196,0,0,Cervid Rejuvenation,16712190,,16712190,,16712190,,16712190,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0
58169,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,340,100,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58170,0,0,0,0,0,0,0,1,0,0,Hippogryph Charge Passive,16712190,,16712190,Your melee and ranged attacks have a chance to increase your attack speed by $58170s1% and cause your attacks to deal $58171s1 Nature damage. Lasts $58170d or until you attack $58170n times.,16712190,,16712190,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0
58170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,340,100,2,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,19,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58171,0,0,0,0,4370,0,320,0,0,Hippogryph Charge,16712190,,16712190,,16712190,Increases attack speed by $s1% and causes attacks to deal $58171s1 Nature damage.,16712190,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0
58171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,149,0,0,0,-1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,320,0,0,Hippogryph Charge,16712190,,16712190,,16712190,,16712190,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0
58172,5,0,0,0,0,464,0,0,570621952,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,1000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Shadowflame Affliction,4128894,,4128844,Deals $s2 Shadow damage every $t2 sec while in combat.,4128894,,4128844,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58173,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,4,79,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Rear Assault,4128894,,4128844,Increases physical damage done when attacking from behind by $s2%.,4128894,,4128844,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58174,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,268558336,0,0,0,0,0,58175,0,0,0,0,0,0,0,1,0,50,Toxic Surge Passive,4128894,,4128894,"On successful poison application, you have a chance to deal $58175s1 Nature damage.",4128894,,4128892,0,0,0,0,0,8,0,0,0,0,-1,1,1,1,0,0,0,0
58175,3,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,1,2000,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,16,0,0,1,0,0,0,0,0,0,0,0,34,0,0,0,-1,-1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,0,68,0,0,Toxic Surge,4128894,,4128894,,4128894,,4128892,0,0,0,0,0,8,0,0,0,0,0,1,1,1,0,0,0,0
58176,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65536,1,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58177,0,0,0,0,0,0,0,1,0,0,Ice Tomb Passive,4128894,,4128892,Your harmful spells have a $h% chance to encase the target in an icy tomb for $58177d and inflict $58177s2 Frost damage.,4128894,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58177,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,35,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,2,0,1,101,0,1,1,0,0,0,0,0,0,0,0,499,0,0,-1,-1,13,0,0,6,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335,0,14,0,50,Ice Tomb,8323198,,8323196,,4128892,Frozen.,4128894,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0,0,0,0
58178,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-4,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,4,87,0,100,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,1,0,0,Desperate Resilience,4128894,,4128844,Reduces damage taken by $s2% while below 35% health.,4128894,,4128844,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58179,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58180,0,0,0,0,0,222,0,2294,0,0,Glyph of the Tainted Wild God,8323198,,8323198,Adds a new glyph to your spellbook.,8323198,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58180,6,0,0,0,0,65536,268435456,0,1048576,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,101,0,38,28,28,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,58181,0,0,0,0,0,212,0,2294,122,0,Glyph of the Tainted Wild God,4128894,,4128894,"While active, your Bear Form and Dire Bear Form will take on the appearance of a Tainted Wild God.",4128894,Bear Form and Dire Bear Form take on the appearance of a Tainted Wild God.,4128894,0,0,1500,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58181,6,0,0,1,0,65536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,101,0,24,14,14,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2294,0,0,Glyph of the Tainted Wild God,4128894,,4128894,,4128894,,4128894,0,0,1500,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58182,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65536,5,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58183,0,0,0,0,0,0,0,1,0,50,Parasite of Aln Passive,4128894,,4128894,"Dealing Shadow or Fire damage has a chance to plant a parasite in the target, reducing magical resistances by $58183s1 and dealing $58183o2 Shadow damage over $58183d.",4128894,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58183,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,106,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,-51,236,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,22,3,0,0,3000,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,903,0,135,0,0,Parasite of Aln,4128894,,4128894,,4128894,Reduces magical resistances by $s1 and deals $s2 Shadow damage every $t2 sec.,4128892,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
58184,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-51,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,1,0,0,Enslave Demon - Healing Reduction,4128894,,4128892,,4128894,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58185,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,340,100,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,Trifang Shredders Passive,4128894,,4128894,"Your melee attacks have a chance to blast the target with Frost, Fire, or Acid, dealing $58186s1 damage of that element and triggering an additional effect.",4128894,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58186,3,0,0,0,0,0,526472,4,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,1,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,21,1,0,1,1,0,0,0,0,0,0,0,99,-151,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,749,0,636,0,0,Acid Blast,4128894,,4128894,,4128894,Reduces armor by $s2.,4128892,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
58187,4,0,0,1,0,0,526472,4,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,31,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,0,21,1,0,1,1,0,0,0,0,0,0,0,99,-21,0,0,-1,-1,0,0,0,6,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116,0,976,0,0,Frost Blast,4128894,,4128894,,4128894,Reduces attack speed by $s2%.,4128892,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
58188,2,0,0,1,0,0,526472,4,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,32,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,6,6,21,1,0,1,1,0,0,0,0,0,0,0,99,-11,19,0,-1,-1,0,0,0,6,6,6,0,0,0,0,0,0,0,118,3,0,0,2000,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,207,0,37,0,0,Flame Blast,4128894,,4128894,,4128894,Reduces healing taken by $s2% and inflicts $s3 Fire damage every $t3 sec.,4128892,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
58189,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,71,229,0,0,0,0,0,0,0,0,0,0,0,0,0,126,32,0,0,0,0,0,0,0,0,0,1,0,0,Shadow Precision 1,4128894,,4128892,Improves spell critical strike chance by $s1% and increases Shadow damage dealt by damage over time effects by $s2%.,4128894,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58190,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,71,229,0,0,0,0,0,0,0,0,0,0,0,0,0,126,32,0,0,0,0,0,0,0,0,0,1,0,0,Shadow Precision 2,4128894,,4128892,Improves spell critical strike chance by $s1% and increases Shadow damage dealt by damage over time effects by $s2%.,4128894,,4128892,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58191,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,16,16,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 17,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58192,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,30,30,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 31,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58193,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,37,37,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 38,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58194,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,44,44,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 45,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58195,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,47,47,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 48,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58196,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,49,49,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 50,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58197,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,51,51,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 52,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58198,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,53,53,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 54,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58199,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,54,54,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 55,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58200,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,57,57,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 58,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
58201,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,60,60,0,0,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,13,135,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,1,0,0,Increase Spell Dam 61,4128894,,4128876,Increases damage and healing done by magical spells and effects by up to $s1.,4128894,,4128876,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0
